receiver_player_id,receiver_player_name,team,posteam,season,player_position,numGames,myRankNum,myRank,wrTier,tier,totalEPA,totalTD,tgt_share,numYards,numRec,conversion,explosive_rate,avg_separation,avg_intended_air_yards,catch_percentage,yac_above_expected,third_down_rate,EPA_rank,td_rank,tgt_rank,YPG_rank,conversion_rank,explosive_rank,sep_rank,intended_air_rank,catch_rank,third_down_rank,yacOE_rank,EPA_rank_num,td_rank_num,tgt_rank_num,YPG_rank_num,conversion_rank_num,explosive_rank_num,sep_rank_num,intended_air_rank_num,catch_rank_num,third_down_rank_num,yacOE_rank_num
00-0028825,T.Pryor,NYJ,NYJ,2018,WR,NA,130,NA,8,8,13.25,2,NA,NA,NA,0.333,0.29,2.42,11.08,57.778,-0.2,0.375,0.63125,NA,NA,NA,0.7019867549668874,0.9038461538461539,0.275,0.51875,0.3,0.3875,0.20125786163522014,60,132,132,132,44,16,116,77,112,96,127
00-0030279,K.Allen,LAC,LAC,2016,WR,NA,130,NA,8,8,5.89,0,NA,NA,NA,NA,0.143,2.39,6.23,85.714,-2.58,1,0.432258064516129,NA,NA,NA,NA,0.2905405405405405,0.3032258064516129,0.06451612903225806,1,0.987012987012987,0.012903225806451613,89,134,134,134,154,106,109,146,1,1,154
00-0038824,R.Miller,TB,TB,2024,WR,NA,130,NA,8,8,4.85,2,NA,NA,NA,0.667,0.1,1.91,10.76,60,-0.67,0.5,0.3684210526315789,NA,NA,NA,0.9448275862068966,0.09090909090909091,0.03289473684210526,0.47368421052631576,0.34868421052631576,0.7105263157894737,0.13157894736842105,97,136,136,136,9,129,148,81,96,40,133
00-0038090,S.Moore,KC,KC,2022,WR,NA,130,NA,8,8,5.49,0,NA,NA,NA,0,0.242,3.13,6.95,69.841,-0.44,0.571,0.3422818791946309,NA,NA,NA,0,0.8055555555555556,0.6644295302013423,0.15436241610738255,0.7651006711409396,0.8590604026845637,0.18791946308724833,99,130,130,130,131,29,51,127,36,22,122
00-0027874,De.Thomas,DEN,DEN,2017,WR,16,130,NA,8,8,-0.13,0,0.229,949,83,NA,NA,2.32,10.08,57.754,0.23,0.432,0.304635761589404,0,0.8859649122807017,0.7719298245614035,NA,NA,0.2913907284768212,0.37748344370860926,0.5099337748344371,0.5894039735099338,0.5033112582781457,106,101,13,26,144,148,108,95,75,63,76
00-0032009,A.Humphries,WAS,WAS,2021,WR,17,131,0.2573,8,8,-6.26,0,0.1044,383,41,0,0.113,3.17,6.21,62.015,-0.61,0.375,0.10119047619047619,0,0.40268456375838924,0.30201342281879195,0,0.14012738853503184,0.6785714285714286,0.08928571428571429,0.5178571428571429,0.4166666666666667,0.13690476190476192,152,132,90,105,137,136,55,154,82,98,146
00-0034370,D.Hamilton,DEN,DEN,2020,WR,16,131,0.2542,8,8,-8.63,2,0.0745,293,23,0.143,0.136,2.67,13.27,57.566,0.66,0.294,0.030303030303030304,0.2550335570469799,0.2080536912751678,0.18120805369127516,0.3246753246753247,0.21518987341772153,0.3575757575757576,0.7454545454545455,0.2606060606060606,0.14545454545454545,0.6787878787878788,161,111,119,123,104,125,107,43,123,142,54
00-0037291,J.Nailor,MIN,MIN,2023,WR,5,131,0.1688,8,8,-2.03,0,0.0254,29,3,NA,0.167,3.25,10.11,40,0.26,0,0.2191780821917808,0,0.03571428571428571,0.04285714285714286,NA,0.42142857142857143,0.7808219178082192,0.4041095890410959,0.04794520547945205,0,0.47586206896551725,115,137,136,135,142,82,33,88,140,142,77
00-0030821,A.Hurns,MIA,MIA,2019,WR,NA,131,NA,8,8,16.39,2,NA,NA,NA,0.286,0.25,2.93,10.61,63.599,-1.8,0.667,0.6686390532544378,NA,NA,NA,0.673202614379085,0.8301886792452831,0.6331360946745562,0.4378698224852071,0.6153846153846154,0.9523809523809523,0.023952095808383235,57,137,137,137,51,25,63,96,66,8,164
00-0030670,B.Fowler,NYG,NYG,2018,WR,NA,131,NA,8,8,11.15,1,NA,NA,NA,0.2,0.148,3.18,10.7,57.143,2.28,0.364,0.575,NA,NA,NA,0.3509933774834437,0.3076923076923077,0.76875,0.4875,0.26875,0.3625,0.9433962264150944,69,133,133,133,99,109,38,83,118,103,10
00-0029848,N.Williams,ATL,ATL,2016,WR,NA,131,NA,8,8,5.86,0,NA,NA,NA,0,0.143,5.06,6.1,80,1.16,0.667,0.4258064516129032,NA,NA,NA,0,0.2905405405405405,1,0.05806451612903226,0.9612903225806452,0.948051948051948,0.8838709677419355,90,135,135,135,140,104,1,147,5,6,19
00-0035662,M.Brown,KC,KC,2024,WR,NA,131,NA,8,8,4.16,0,NA,NA,NA,0,0.133,3.41,8.77,53.244,-0.97,1,0.35526315789473684,NA,NA,NA,0,0.22377622377622378,0.7894736842105263,0.2631578947368421,0.21052631578947367,0.9868421052631579,0.05263157894736842,99,137,137,137,142,112,33,113,121,3,145
00-0037742,T.Burks,TEN,TEN,2022,WR,NA,131,NA,8,8,3.9,1,NA,NA,NA,0,0.185,3.18,11.52,62.386,1.44,0.429,0.3221476510067114,NA,NA,NA,0,0.5,0.7114093959731543,0.6241610738255033,0.47651006711409394,0.49664429530201343,0.825503355704698,102,131,131,131,132,73,44,57,79,74,27
00-0031166,S.Roberts,LV,LV,2017,WR,NA,131,NA,8,8,-0.61,1,NA,NA,NA,0.25,0.185,2.73,8.74,63.894,-0.06,0.381,0.2913907284768212,NA,NA,NA,0.5390070921985816,0.5985915492957746,0.6622516556291391,0.23841059602649006,0.7350993377483444,0.39072847682119205,0.39072847682119205,108,133,133,133,65,58,52,116,41,92,93
00-0032775,D.Robinson,KC,KC,2021,WR,17,132,0.2509,8,8,9.86,3,0.0582,264,25,0,0.098,2.76,12.67,60,-1.06,0.333,0.5178571428571429,0.42953020134228187,0.15436241610738255,0.1610738255033557,0,0.07643312101910828,0.44047619047619047,0.7321428571428571,0.39880952380952384,0.30357142857142855,0.05357142857142857,82,86,127,126,117,146,95,46,99,116,160
00-0034487,T.Sherfield,ARI,ARI,2020,WR,12,132,0.2502,8,8,-7.49,1,0.0125,50,5,0,0.143,3.38,12.51,66.667,2.58,0.5,0.048484848484848485,0.2080536912751678,0,0,0,0.22151898734177214,0.793939393939394,0.6848484848484848,0.593939393939394,0.5818181818181818,0.9757575757575757,158,119,150,150,127,123,35,53,61,61,5
00-0036326,C.Claypool,MIA,MIA,2023,WR,7,132,0.1352,8,8,-4.13,0,0.0219,26,4,NA,0.143,2.83,8.98,37.5,0.65,0,0.17123287671232876,0,0.014285714285714285,0.007142857142857143,NA,0.2642857142857143,0.4726027397260274,0.2671232876712329,0.03424657534246575,0,0.6206896551724138,122,140,139,140,144,104,78,108,142,144,56
00-0026189,D.Jackson,PHI,PHI,2019,WR,NA,132,NA,8,8,15.27,2,NA,NA,NA,NA,0.3,3.82,15.41,88.889,-0.37,0.833,0.6331360946745562,NA,NA,NA,NA,0.9559748427672956,0.9644970414201184,0.9289940828402367,0.9881656804733728,0.9821428571428571,0.16167664670658682,63,138,138,138,163,8,7,13,3,4,141
00-0034317,K.Kirkwood,NO,NO,2018,WR,NA,132,NA,8,8,10.98,2,NA,NA,NA,0.5,0.286,2.5,8.87,60,-0.12,0.545,0.56875,NA,NA,NA,0.8741721854304636,0.8974358974358975,0.30625,0.28125,0.36875,0.7875,0.24528301886792453,70,134,134,134,16,17,112,116,99,32,121
00-0029572,J.Wright,MIN,MIN,2016,WR,8,132,NA,8,8,5.35,1,0.045,67,11,0.5,NA,2.98,4.35,71.429,-0.74,1,0.3935483870967742,0.22641509433962265,0.04716981132075472,0.02830188679245283,0.9183673469387755,NA,0.7612903225806451,0.03225806451612903,0.8516129032258064,0.987012987012987,0.36129032258064514,95,83,102,104,8,150,38,151,24,3,100
00-0031381,D.Adams,LV,LV,2024,WR,NA,132,NA,8,8,3.79,1,NA,NA,NA,0.222,0.197,3.27,8.32,61.56,1.09,0.464,0.34210526315789475,NA,NA,NA,0.4689655172413793,0.5384615384615384,0.7105263157894737,0.2236842105263158,0.42105263157894735,0.6381578947368421,0.7105263157894737,101,138,138,138,78,67,45,119,89,56,45
00-0031325,S.Watkins,BAL,BAL,2022,WR,NA,132,NA,8,8,3.7,0,NA,NA,NA,NA,0.296,1.76,4.56,20,2.52,0.5,0.31543624161073824,NA,NA,NA,NA,0.9166666666666666,0.013422818791946308,0.020134228187919462,0,0.6778523489932886,0.9395973154362416,103,132,132,132,145,13,148,147,150,49,10
00-0028411,D.Inman,LAC,LAC,2017,WR,NA,132,NA,8,8,-0.62,0,NA,NA,NA,NA,NA,1.89,13.84,57.253,-0.55,0.417,0.2847682119205298,NA,NA,NA,NA,NA,0.07947019867549669,0.7947019867549668,0.48344370860927155,0.5364238410596026,0.1456953642384106,109,134,134,134,145,149,140,32,79,70,130
00-0036627,D.Fitzpatrick,TEN,TEN,2021,WR,4,133,0.2492,8,8,-4.22,1,0.064,49,5,0.5,0.125,1.68,17.05,50,0.1,0.5,0.14285714285714285,0.5704697986577181,0.18120805369127516,0.10067114093959731,0.8695652173913043,0.19745222929936307,0.023809523809523808,0.9583333333333334,0.08333333333333333,0.6904761904761905,0.42857142857142855,145,65,123,135,15,125,165,8,148,51,97
00-0035006,O.Johnson,MIN,MIN,2020,WR,16,133,0.2476,8,8,4.64,0,0.0358,191,14,0,0.3,2.61,10.23,100,-0.89,0.5,0.26666666666666666,0,0.06040268456375839,0.087248322147651,0,0.930379746835443,0.3212121212121212,0.45454545454545453,0.9878787878787879,0.5818181818181818,0.07878787878787878,122,143,141,137,142,12,113,91,1,53,153
00-0037614,J.Metchie,HOU,HOU,2023,WR,16,133,0.0938,8,8,-6.04,0,0.051,158,16,0,0.1,1.7,12.34,20,-0.46,0.25,0.1232876712328767,0,0.10714285714285714,0.09285714285714286,0,0.11428571428571428,0.02054794520547945,0.6575342465753424,0.0136986301369863,0.15172413793103448,0.15862068965517243,129,132,126,128,129,124,144,51,145,124,123
00-0031166,S.Roberts,BAL,BAL,2019,WR,NA,133,NA,8,8,14.65,2,NA,NA,NA,0.5,0.2,3.24,7.62,80,0.12,0.455,0.621301775147929,NA,NA,NA,0.8823529411764706,0.5660377358490566,0.8165680473372781,0.13609467455621302,0.9408284023668639,0.5357142857142857,0.47305389221556887,65,139,139,139,19,67,32,147,8,76,89
00-0027891,G.Tate,DET,DET,2018,WR,NA,133,NA,8,8,9.98,3,NA,NA,NA,0.077,0.105,2.83,6.72,67.94,1.62,0.35,0.53125,NA,NA,NA,0.16556291390728478,0.1346153846153846,0.49375,0.1,0.68125,0.325,0.8805031446540881,76,135,135,135,127,135,82,145,52,108,20
00-0032841,P.Turner,PHI,PHI,2016,WR,NA,133,NA,8,8,4.72,0,NA,NA,NA,NA,0.286,2.06,10.06,75,2.23,0.429,0.38064516129032255,NA,NA,NA,NA,0.9527027027027027,0.17419354838709677,0.33548387096774196,0.9161290322580645,0.551948051948052,0.9612903225806452,97,136,136,136,155,8,129,104,14,68,7
00-0037231,K.Austin,NO,NO,2024,WR,NA,133,NA,8,8,2.35,0,NA,NA,NA,NA,0.227,4.86,16.36,20,-0.22,0.5,0.3026315789473684,NA,NA,NA,NA,0.7342657342657343,0.9868421052631579,0.9539473684210527,0.006578947368421052,0.7105263157894737,0.23026315789473684,107,139,139,139,149,39,3,8,152,45,118
00-0029000,C.Beasley,BUF,BUF,2022,WR,NA,133,NA,8,8,0.88,0,NA,NA,NA,NA,NA,2.44,6,40,2.57,0,0.2684563758389262,NA,NA,NA,NA,NA,0.2080536912751678,0.09395973154362416,0.04697986577181208,0,0.959731543624161,110,133,133,133,146,147,118,135,142,147,6
00-0029033,G.Whalen,BAL,BAL,2017,WR,NA,133,NA,8,8,-0.89,0,NA,NA,NA,NA,NA,2.44,8.88,66.667,-0.55,0,0.26490066225165565,NA,NA,NA,NA,NA,0.3973509933774834,0.2582781456953642,0.8013245033112583,0,0.15894039735099338,112,135,135,135,146,150,92,113,31,146,128
00-0036387,J.Reagor,PHI,PHI,2021,WR,17,134,0.2476,8,8,-10.81,2,0.1082,299,33,0.2,0.123,2.72,11.07,58.161,-1.35,0.235,0.03571428571428571,0.3288590604026846,0.42953020134228187,0.19463087248322147,0.453416149068323,0.18471337579617833,0.4107142857142857,0.5476190476190477,0.32142857142857145,0.17261904761904762,0.02976190476190476,163,101,86,121,87,129,100,77,115,140,164
00-0034418,C.Wilson,DAL,DAL,2020,WR,16,134,0.2331,8,8,4.13,2,0.0411,189,17,0,0.107,2.02,10.75,60.714,1.3,0.5,0.24848484848484848,0.2550335570469799,0.0738255033557047,0.08053691275167785,0,0.10759493670886076,0.06060606060606061,0.49696969696969695,0.3575757575757576,0.5818181818181818,0.8242424242424242,125,112,139,138,124,142,156,84,107,67,30
00-0029293,M.Jones,DET,DET,2023,WR,6,134,0.0575,8,8,-5.43,0,0.0472,35,5,0,0.1,1.94,7.44,33.333,-2.7,0,0.136986301369863,0,0.09285714285714286,0.05,0,0.11428571428571428,0.03424657534246575,0.1506849315068493,0.0273972602739726,0,0.006896551724137931,127,136,128,134,133,125,142,125,143,145,145
00-0031228,T.Gabriel,CHI,CHI,2019,WR,NA,134,NA,8,8,13.54,4,NA,NA,NA,0.667,0.188,3.25,11.69,61.577,-0.27,0.467,0.591715976331361,NA,NA,NA,0.9673202614379085,0.4968553459119497,0.8224852071005917,0.5680473372781065,0.5325443786982249,0.5952380952380952,0.2275449101796407,70,140,140,140,6,81,31,74,80,69,130
00-0027681,B.LaFell,LV,LV,2018,WR,NA,134,NA,8,8,9.55,2,NA,NA,NA,0.4,0.25,2.61,6.83,66.667,1.84,0.571,0.50625,NA,NA,NA,0.8278145695364238,0.8012820512820513,0.36875,0.1125,0.60625,0.8875,0.9119496855345912,80,136,136,136,27,30,102,143,63,18,15
00-0029638,M.Floyd,NE,NE,2016,WR,NA,134,NA,8,8,4.08,1,NA,NA,NA,0.333,NA,2.42,16.23,47.636,-1.72,0.421,0.3548387096774194,NA,NA,NA,0.7210884353741497,NA,0.3419354838709677,0.9161290322580645,0.16774193548387098,0.512987012987013,0.07096774193548387,101,137,137,137,40,151,103,14,130,75,145
00-0031941,J.Crowder,WAS,WAS,2024,WR,6,134,NA,8,8,2.07,2,0.0625,72,9,0.667,NA,2.31,8.05,60,-0.39,0.429,0.29605263157894735,0.6106870229007634,0.13740458015267176,0.08396946564885496,0.9448275862068966,NA,0.13815789473684212,0.20394736842105263,0.34868421052631576,0.4934210526315789,0.18421052631578946,108,52,114,121,8,145,132,122,99,77,125
00-0032839,H.Sharp,DEN,DEN,2017,WR,NA,134,NA,8,8,-1.3,0,NA,NA,NA,NA,NA,2.46,10.02,50,-1.19,0,0.2582781456953642,NA,NA,NA,NA,NA,0.4105960264900662,0.36423841059602646,0.2119205298013245,0,0.006622516556291391,113,136,136,136,147,151,90,97,119,150,151
00-0036165,I.Hodgins,BUF,BUF,2022,WR,NA,134,NA,8,8,0.36,0,NA,NA,NA,0.571,0.204,2.83,8.64,75.615,0.47,0.4,0.2550335570469799,NA,NA,NA,0.9785714285714285,0.6180555555555556,0.4899328859060403,0.26174496644295303,0.8791946308724832,0.4161073825503356,0.5369127516778524,112,134,134,134,4,56,77,111,19,86,70
00-0032778,T.Sharpe,ATL,ATL,2021,WR,15,135,0.2349,8,8,4.77,0,0.0662,229,25,0,0.108,2.85,9.09,74.444,-0.5,0.625,0.34523809523809523,0,0.20134228187919462,0.1476510067114094,0,0.12738853503184713,0.5,0.34523809523809523,0.8988095238095238,0.9345238095238095,0.16666666666666666,111,138,120,128,143,138,85,111,18,12,141
00-0034309,C.Beebe,MIN,MIN,2020,WR,14,135,0.224,8,8,6.1,2,0.0595,201,20,0.25,0.1,2.83,8.54,66.667,-0.88,0.417,0.3212121212121212,0.31543624161073824,0.15436241610738255,0.11409395973154363,0.525974025974026,0.08860759493670886,0.46060606060606063,0.23636363636363636,0.593939393939394,0.40606060606060607,0.08484848484848485,113,102,126,133,71,144,90,127,65,98,152
00-0033536,M.Williams,LAC,LAC,2023,WR,NA,135,NA,8,8,12.85,1,NA,NA,NA,0,0.231,2.94,10.82,76.346,1.35,0.25,0.5958904109589042,NA,NA,NA,0,0.7071428571428572,0.6027397260273972,0.5273972602739726,0.9246575342465754,0.15172413793103448,0.7793103448275862,60,142,142,142,135,42,59,70,12,121,33
00-0029632,M.Sanu,ATL,ATL,2019,WR,NA,135,NA,8,8,13.19,1,NA,NA,NA,0.182,0.09,3.01,7.96,62.938,0.04,0.417,0.5857988165680473,NA,NA,NA,0.45751633986928103,0.09433962264150944,0.6863905325443787,0.15976331360946747,0.5857988165680473,0.42857142857142855,0.40718562874251496,71,141,141,141,84,145,54,143,71,95,100
00-0031544,A.Cooper,LV,LV,2018,WR,NA,135,NA,8,8,7.26,1,NA,NA,NA,0.231,0.168,3.03,9.47,70.545,1.57,0.567,0.44375,NA,NA,NA,0.45695364238410596,0.4423076923076923,0.65625,0.35,0.7875,0.8625,0.8679245283018868,90,137,137,137,83,88,56,105,35,23,22
00-0032365,D.Ayers,PIT,PIT,2016,WR,NA,135,NA,8,8,3.82,1,NA,NA,NA,0.5,0.077,2.72,11.21,41.667,0,0.333,0.34838709677419355,NA,NA,NA,0.9183673469387755,0.033783783783783786,0.6064516129032258,0.432258064516129,0.1032258064516129,0.24025974025974026,0.6451612903225806,102,138,138,138,13,144,62,89,140,116,56
00-0037132,B.Covey,PHI,PHI,2024,WR,5,135,NA,8,8,-0.04,0,0.0526,34,7,0,NA,3.83,1.66,100,-0.51,0.5,0.25,0,0.08396946564885496,0.03816793893129771,0,NA,0.881578947368421,0,1,0.7105263157894737,0.15789473684210525,115,130,121,127,139,150,19,153,1,33,129
